admissions_20_29_covid_confirmed,average_admissions_20_29_covid_confirmed,percent_change_total_admissions_all_covid_confirmed_past_7days_per_100k,total_admissions_all_influenza_confirmed_past_7days,total_admissions_all_influenza_confirmed_past_7days_per_100k
4.0,2.0,-13.19444444,0.0,0.0
76.0,52.14285714,11.4085008,132.0,0.197285415
78.0,59.0,6.76056338,161.0,0.376905488
1.0,2.571428571,1.571709234,19.0,0.408708151
2.0,4.285714286,12.03319502,652.0,6.216578738
0.0,0.714285714,5.369127517,72.0,2.337543943
3.0,1.714285714,-27.23311547,31.0,0.29197292
5.0,2.571428571,1.8,4.0,0.112192931
0.0,0.0,12.5,0.0,0.0
11.0,13.71428571,8.84389984,19.0,0.282224925
48.0,45.57142857,142.0619861,62.0,0.583945841
7.0,5.142857143,69.03225806,2.0,0.020026321
0.0,0.714285714,-14.63414634,0.0,0.0
22.0,26.14285714,-32.38866397,79.0,0.249716698
26.0,26.14285714,5.043951444,445.0,0.846940479
17.0,24.85714286,-15.63558018,20.0,0.102808941
3.0,3.571428571,-25.84388186,24.0,0.16166991
1.0,0.428571429,18.78787879,3.0,0.07112819
19.0,13.28571429,16.13907628,10.0,0.078112862
10.0,12.57142857,34.01506997,206.0,1.05893209
18.0,21.28571429,6.851400731,64.0,0.452609648
7.0,4.571428571,1.018922853,3.0,0.039396483
44.0,51.42857143,7.83805668,2096.0,4.049749081
0.0,0.0,-12.5,1.0,0.0935648
40.0,52.42857143,-10.50434202,44.0,0.139082718
4.0,4.0,-11.03238866,83.0,0.781733948
0.0,0.428571429,-10.28037383,9.0,0.298230104
2.0,1.857142857,-0.888888889,2.0,0.111915347
0.0,0.285714286,6.666666667,0.0,0.0
4.0,8.571428571,-30.96960926,11.0,0.213645582
1.0,1.142857143,21.01449275,54.0,5.545491515
0.0,0.428571429,-9.259259259,0.0,0.0
2.0,1.0,-29.11877395,25.0,0.840011706
0.0,0.857142857,16.53543307,0.0,0.0
3.0,1.714285714,2.120141343,114.0,1.653970988
2.0,1.285714286,-35.71428571,6.0,0.67822743
22.0,25.57142857,-22.74183216,6.0,0.011419422
4.0,3.571428571,-6.638115632,127.0,0.591309969
2.0,2.428571429,2.845528455,46.0,1.440338367
0.0,0.142857143,51.42857143,0.0,0.0
0.0,1.714285714,52.22222222,0.0,0.0
17.0,19.14285714,1.584036207,1882.0,2.812811757
1.0,2.0,-7.100591716,1.0,0.0935648
1.0,0.285714286,28.40909091,14.0,0.301153374
1.0,1.285714286,30.06535948,0.0,0.0
4.0,8.142857143,-10.58434399,9.0,0.105441743
10.0,5.428571429,5.23715415,18.0,0.092528047
132.0,129.7142857,1.555604107,4321.0,1.301470951
1.0,2.0,5.263157895,1.0,0.055957674
0.0,0.857142857,-20.18072289,7.0,0.17690299
1.0,0.857142857,-8.674698795,265.0,3.640751523
1.0,1.714285714,36.31840796,260.0,5.04980467
12.0,9.857142857,11.8466899,2.0,0.016314608
4.0,3.571428571,29.89473684,16.0,0.113152412
3.0,1.714285714,6.870229008,3.0,0.155086207
0.0,0.285714286,-13.37209302,46.0,1.440338367
1.0,0.571428571,-2.339181287,17.0,0.538815304
55.0,50.57142857,36.16657159,61.0,0.313567269
1.0,4.0,-3.947368421,7.0,0.114054291
1.0,0.857142857,-14.90196078,17.0,0.170223725
45.0,57.85714286,-4.793953199,22.0,0.041871215
9.0,9.428571429,4.898446834,1286.0,9.094625119
0.0,0.142857143,19.29824561,0.0,0.0
34.0,17.28571429,30.70348455,269.0,0.871824097
228.0,199.8571429,3.089388243,22718.0,6.842586685
3.0,1.571428571,-7.033639144,6.0,0.198820069
1.0,0.428571429,-12.5,0.0,0.0
3.0,2.285714286,-26.47754137,3.0,0.084144699
0.0,0.0,14.81481481,23.0,1.624440627
1.0,3.428571429,-25.47770701,31.0,0.349013025
2.0,2.142857143,-17.61006289,3.0,0.093575774
0.0,0.285714286,-5.357142857,39.0,5.117693836
9.0,9.571428571,5.229591837,7.0,0.05988485
0.0,0.142857143,18.6440678,0.0,0.0
0.0,0.428571429,24.47552448,0.0,0.0
8.0,9.0,-7.193320488,6.0,0.194795329
1.0,0.428571429,65.78947368,3.0,0.097397664
2.0,0.428571429,-5.204460967,341.0,8.617702783
12.0,12.71428571,-7.213363705,16.0,0.111488624
10.0,12.28571429,-1.377848437,194.0,0.454159408
4.0,2.428571429,8.659217877,159.0,3.088149779
1.0,1.0,-17.9916318,0.0,0.0
0.0,0.0,-4.166666667,0.0,0.0
1.0,0.571428571,-1.886792453,25.0,3.280572972
0.0,0.142857143,3.448275862,1.0,0.047691061
21.0,17.14285714,6.727037516,45.0,0.313561755
0.0,0.428571429,-40.0,30.0,1.008014048
2.0,1.142857143,2.173913043,0.0,0.0
1.0,1.285714286,-35.71428571,4.0,0.524891675
0.0,1.142857143,38.59649123,0.0,0.0
10.0,8.142857143,15.64291564,30.0,0.351472476
4.0,5.714285714,49.87468672,14.0,0.39267526
6.0,4.428571429,2.631578947,270.0,1.257115682
4.0,4.571428571,-10.27777778,1.0,0.01629347
3.0,2.571428571,23.03030303,20.0,0.343498956
0.0,0.0,15.15151515,0.0,0.0
7.0,7.857142857,22.59810555,1106.0,7.706651133
0.0,0.142857143,-32.29166667,0.0,0.0
6.0,8.0,-23.57774968,176.0,1.505676228
0.0,0.571428571,-7.586206897,20.0,0.388446513
0.0,0.571428571,0.0,2.0,0.095382122
3.0,4.428571429,28.39805825,424.0,11.89245073
0.0,0.142857143,59.01639344,0.0,0.0
0.0,1.142857143,-5.681818182,58.0,0.849297441
2.0,2.857142857,9.873060649,320.0,5.213910452
2.0,4.857142857,40.10204082,729.0,8.207435328
3.0,1.142857143,11.84210526,10.0,0.324658881
13.0,10.42857143,6.567675614,527.0,1.233721692
1.0,3.428571429,12.14128035,2.0,0.068650341
255.0,274.0,6.725065314,322.0,0.096985338
0.0,0.285714286,26.31578947,16.0,2.099566702
2.0,2.0,5.639097744,28.0,0.367700505
0.0,0.714285714,-22.88135593,1.0,0.032465888
0.0,0.142857143,6.493506494,1.0,0.131222919
1.0,1.428571429,-25.59139785,17.0,0.346713412
3.0,2.0,-29.33333333,6.0,0.087858356
5.0,3.714285714,-42.22972973,79.0,1.996476598
1.0,2.857142857,7.407407407,5.0,0.158475089
1.0,1.0,-2.040816327,1.0,0.0935648
2.0,0.428571429,15.09433962,0.0,0.0
1.0,0.428571429,35.35353535,0.0,0.0
0.0,0.142857143,-12.5,1.0,0.051695402
0.0,0.571428571,-2.666666667,11.0,0.077792283
4.0,6.714285714,-10.65719361,0.0,0.0
23.0,16.71428571,24.97954731,25.0,0.235462033
17.0,18.14285714,-11.58405172,327.0,0.488729779
0.0,0.714285714,-2.680965147,204.0,1.921370186
239.0,255.0,-5.889922209,195.0,0.291444364
0.0,1.571428571,103.6363636,1.0,0.131222919
0.0,0.142857143,-28.57142857,0.0,0.0
4.0,5.0,10.30444965,103.0,0.812827138
0.0,0.285714286,-2.139037433,8.0,0.224385863
6.0,3.714285714,-12.47401247,2.0,0.035463307
0.0,1.285714286,50.0,20.0,2.2607581
3.0,2.714285714,-3.278688525,10.0,0.336004683
3.0,2.0,-12.37623762,43.0,0.835160003
18.0,21.28571429,37.50786658,334.0,0.845308046
186.0,180.1428571,17.47962584,0.0,0.0
12.0,10.57142857,-7.389162562,3.0,0.023674577
1.0,2.571428571,3.433476395,1.0,0.017174948
77.0,75.14285714,9.990352664,126.0,0.188317897
5.0,6.285714286,3.464203233,0.0,0.0
0.0,0.0,0.0,0.0,0.0
9.0,8.142857143,14.15019763,31.0,0.363188226
7.0,9.428571429,14.24100156,2.0,0.033081473
1.0,0.857142857,10.46511628,10.0,0.081573041
11.0,14.71428571,-19.23076923,22.0,0.377848852
4.0,4.857142857,6.77764566,631.0,10.28117967
0.0,0.0,25.92592593,0.0,0.0
3.0,3.571428571,-3.294117647,651.0,8.943883929
3.0,3.857142857,-3.787878788,394.0,11.05100375
4.0,4.285714286,-18.94865526,3.0,0.067149051
3.0,2.714285714,11.8226601,37.0,1.154101208
2.0,2.428571429,-6.561085973,0.0,0.0
1.0,1.142857143,-6.903353057,240.0,5.371924042
3.0,3.857142857,8.938547486,3.0,0.020904117
2.0,2.285714286,-10.592686,21.0,0.197788107
22.0,20.0,1.097046414,937.0,2.961829696
0.0,2.142857143,-9.470752089,4.0,0.070926614
1.0,0.714285714,-1.315789474,0.0,0.0
23.0,25.28571429,6.043478261,38.0,0.176927392
0.0,0.0,-14.28571429,1.0,0.141693435
6.0,4.285714286,10.24546425,0.0,0.0
2.0,0.857142857,-8.176100629,0.0,0.0
6.0,3.0,11.72248804,75.0,2.103617465
1.0,0.714285714,96.55172414,0.0,0.0
58.0,54.0,-20.82744987,7.0,0.013322659
6.0,3.857142857,-10.04618938,0.0,0.0
2.0,1.428571429,6.85483871,257.0,4.991537693
0.0,0.0,-50.0,2.0,0.188793055
30.0,33.28571429,-0.418728588,11.0,0.021253454
31.0,30.28571429,-7.338017174,50.0,0.2327992
14.0,8.857142857,25.07936508,0.0,0.0
3.0,4.285714286,4.04040404,22.0,0.153296858
0.0,0.0,-42.10526316,0.0,0.0
1.0,0.428571429,50.57471264,9.0,0.42921955
7.0,4.857142857,-0.077101002,32.0,0.21555988
1.0,0.857142857,-17.5,0.0,0.0
30.0,30.85714286,-7.83801437,52.0,0.847260449
3.0,3.285714286,-0.306748466,2.0,0.029017035
9.0,8.571428571,-13.94849785,7.0,0.390592959
2.0,0.857142857,-3.93258427,0.0,0.0
9.0,6.142857143,-4.556166536,36.0,0.281206303
0.0,0.0,45.83333333,1.0,0.047691061
13.0,15.28571429,-30.52989791,184.0,1.301252739
5.0,5.857142857,-12.21264368,105.0,0.856516936
0.0,0.0,-47.05882353,0.0,0.0
0.0,0.0,-57.14285714,0.0,0.0
4.0,5.0,-10.06289308,190.0,1.484144378
2.0,1.285714286,6.172839506,0.0,0.0
1.0,1.0,-16.14730878,23.0,0.494751972
525.0,606.5714286,-27.55334854,1011.0,0.304509866
11.0,7.428571429,6.912442396,599.0,4.035011505
3.0,3.142857143,-6.729264476,2.0,0.043021911
9.0,6.285714286,12.71428571,30.0,0.41216055
0.0,0.571428571,0.452488688,6.0,0.205951023
9.0,9.714285714,22.68976898,3.0,0.04456183
36.0,38.28571429,2.803333694,34.0,0.11019338
5.0,4.428571429,19.84126984,37.0,0.642502105
10.0,10.0,-12.5,895.0,4.600700098
1.0,0.571428571,42.64705882,10.0,0.943965277
0.0,1.142857143,-16.35687732,16.0,0.500987258
26.0,20.71428571,-7.098765432,48.0,0.121481396
18.0,14.85714286,26.2745098,377.0,1.191686014
16.0,17.14285714,-12.66125179,12.0,0.055871808
4.0,2.428571429,18.6440678,7.0,0.101559622
2.0,3.571428571,-15.17553794,17.0,0.248932008
27.0,28.28571429,-6.030414263,34.0,0.158303456
56.0,56.57142857,9.240703629,151.0,0.225682559
9.0,8.428571429,-2.98818624,5.0,0.033681231
1.0,1.714285714,-6.772908367,1.0,0.034325171
80.0,101.4285714,-22.76724075,85.0,0.164231237
2.0,2.571428571,-13.05483029,34.0,0.398335473
1.0,0.714285714,4.0,0.0,0.0
2.0,1.571428571,22.22222222,1.0,0.102694287
4.0,5.142857143,4.249667995,15.0,0.21964589
80.0,87.0,32.79771076,58.0,0.14679002
4.0,4.142857143,-6.239460371,0.0,0.0
16.0,11.85714286,-5.699810006,353.0,0.527589028
4.0,4.857142857,-6.945261919,115.0,0.372712904
0.0,1.571428571,-10.75949367,3.0,0.280694401
4.0,4.714285714,-4.996271439,83.0,0.648336755
3.0,2.142857143,-13.56147022,18.0,0.169532663
46.0,43.71428571,-11.47826087,36.0,0.069556759
0.0,0.285714286,6.201550388,6.0,0.42376712
0.0,0.285714286,3.825136612,36.0,0.421766972
4.0,4.571428571,-10.11984021,255.0,4.428055045
54.0,43.42857143,14.73718155,23.0,0.315989755
0.0,0.142857143,16.51376147,5.0,0.353139267
1.0,2.285714286,-15.13944223,1.0,0.141693435
1.0,3.285714286,25.52552553,195.0,1.523200809
0.0,0.285714286,-37.00787402,18.0,0.563610665
54.0,51.14285714,-17.27688787,41.0,0.095982143
0.0,0.142857143,-3.03030303,1.0,0.055798994
146.0,144.2857143,43.18909429,151.0,0.489388248
0.0,0.285714286,4.255319149,141.0,10.48941685
0.0,0.0,0.0,8.0,1.049783351
1.0,2.142857143,-7.365439093,2.0,0.038844651
15.0,17.71428571,-11.23737374,536.0,1.020135049
4.0,4.428571429,-4.454865182,2.0,0.044766034
0.0,0.285714286,-15.90909091,4.0,0.129863552
5.0,5.857142857,4.188481675,1100.0,11.01447633
9.0,8.428571429,3.090128755,99.0,0.188420466
1.0,2.571428571,-13.60759494,4.0,0.410777149
0.0,0.0,23.91304348,0.0,0.0
1.0,1.428571429,9.523809524,367.0,17.50261943
1.0,1.285714286,-29.96254682,7.0,0.19633763
13.0,12.85714286,-10.59930659,10.0,0.252718557
6.0,9.285714286,-11.51870873,547.0,1.280542249
0.0,0.714285714,0.0,106.0,3.561649635
19.0,24.71428571,5.125523013,98.0,0.248024516
8.0,12.85714286,8.039816233,10.0,0.078915256
3.0,2.142857143,16.58031088,161.0,3.463263806
2.0,1.571428571,40.6779661,65.0,1.116371607
3.0,2.714285714,-8.910891089,0.0,0.0
17.0,14.71428571,15.37330982,263.0,0.393076244
0.0,0.428571429,1.204819277,1.0,0.141693435
7.0,3.714285714,2.62295082,5.0,0.513471437
15.0,14.85714286,16.04219716,10.0,0.0953463
25.0,26.42857143,1.375559821,11.0,0.077792283
5.0,4.857142857,4.090909091,10.0,0.177316534
9.0,5.428571429,15.47619048,266.0,3.11638929
0.0,0.428571429,-28.57142857,4.0,0.524891675
0.0,0.285714286,-6.086956522,29.0,0.960963668
1.0,1.0,43.47826087,4.0,0.129863552
12.0,9.714285714,-6.235955056,69.0,0.174629506
13.0,13.42857143,3.735144312,0.0,0.0
8.0,7.0,17.21611722,12.0,0.66958793
14.0,8.571428571,15.58038485,736.0,3.783369019
106.0,95.14285714,-25.20218292,156.0,0.296904977
0.0,0.428571429,27.27272727,2.0,0.28338687
12.0,11.0,3.647416413,1.0,0.01001316
3.0,1.571428571,52.63157895,8.0,0.265093426
3.0,3.0,9.647058824,511.0,6.710534212
4.0,5.428571429,42.7672956,3.0,0.023433859
0.0,1.285714286,-8.783783784,11.0,0.524601672
1.0,0.285714286,14.75409836,9.0,0.669537246
4.0,3.0,-18.96551724,18.0,0.367108318
31.0,24.42857143,-25.44156332,8.0,0.055744312
8.0,7.285714286,-9.438648783,1292.0,4.455805292
1.0,2.285714286,29.85781991,2.0,0.262445838
11.0,10.42857143,2.749140893,0.0,0.0
2.0,4.0,-0.917431193,3.0,0.041216055
3.0,4.285714286,-9.886363636,17.0,0.162088709
5.0,4.428571429,25.4180602,21.0,0.246030733
0.0,0.571428571,-10.05586592,139.0,7.756060189
67.0,73.85714286,30.71278826,7.0,0.013524925
6.0,4.857142857,4.482225657,8.0,0.130347761
16.0,15.28571429,21.23230641,2.0,0.044766034
44.0,43.14285714,13.15144083,23.0,0.315989755
1.0,1.285714286,4.635761589,286.0,13.63964348
2.0,1.285714286,-15.52238806,185.0,6.350156557
10.0,9.571428571,17.42424242,856.0,9.637262882
2.0,4.428571429,-25.61692127,14.0,0.285528692
14.0,8.571428571,12.03776554,1.0,0.017174948
0.0,0.0,-55.0,0.0,0.0
0.0,0.571428571,-27.63157895,2.0,0.22607581
21.0,15.57142857,5.623100304,40.0,0.205617881
10.0,14.42857143,-6.020942408,167.0,0.541243956
257.0,239.8571429,11.22232332,92.0,0.137501956
0.0,0.142857143,-17.46987952,46.0,1.524287197
10.0,6.857142857,64.22924901,9.0,0.193598598
2.0,1.285714286,-21.44702842,33.0,0.490180132
2.0,1.571428571,-1.298701299,276.0,5.937023667
6.0,4.571428571,-17.22391084,37.0,0.370486931
31.0,27.71428571,16.98701299,8.0,0.015457058
0.0,0.428571429,-27.89115646,6.0,0.10638992
1.0,1.0,-5.714285714,0.0,0.0
0.0,0.142857143,19.3877551,1.0,0.102694287
4.0,2.142857143,-19.66911765,19.0,0.181157969
0.0,2.142857143,-1.149425287,6.0,0.187151547
6.0,8.428571429,14.61538462,7.0,0.096170795
5.0,6.142857143,-20.33898305,541.0,4.413101544
203.0,212.2857143,-12.89925183,171.0,0.255574288
128.0,135.1428571,2.542523033,2822.0,0.849977094
0.0,0.0,87.5,0.0,0.0
0.0,1.285714286,10.0,0.0,0.0
3.0,5.428571429,48.72944694,0.0,0.0
1.0,0.428571429,-20.3125,4.0,0.20678161
0.0,0.714285714,-13.82113821,251.0,5.618137227
1.0,0.571428571,10.79136691,0.0,0.0
33.0,30.42857143,-2.820685024,75.0,0.142742777
6.0,8.0,7.94198895,19.0,0.097668494
20.0,21.42857143,-17.56756757,32.0,0.475326189
0.0,0.142857143,-7.317073171,0.0,0.0
35.0,29.14285714,-2.701789936,54.0,0.186233348
0.0,0.857142857,-15.84415584,127.0,2.731891325
1235.0,1353.857143,-6.717557252,1040.0,0.31324457
0.0,0.0,-46.66666667,7.0,0.956878934
0.0,0.571428571,1.724137931,1.0,0.094396528
1.0,1.428571429,28.51239669,129.0,1.452344523
19.0,18.14285714,-12.56104178,7.0,0.070092122
0.0,0.142857143,9.0,15.0,1.0594178
2.0,3.571428571,-11.69811321,2.0,0.063390036
0.0,0.428571429,-17.85714286,3.0,0.167873021
8.0,12.14285714,6.734366649,14.0,0.19234159
3.0,5.142857143,-27.17086835,13.0,0.170718092
1.0,0.571428571,0.502512563,19.0,0.249511057
2.0,1.142857143,-3.571428571,0.0,0.0
3.0,1.428571429,8.064516129,1.0,0.023709397
21.0,19.42857143,19.14331042,456.0,0.681531435
0.0,1.428571429,-4.842615012,3.0,0.051524843
41.0,44.42857143,-5.936073059,48.0,0.091355378
6.0,8.142857143,-4.700854701,253.0,0.819968389
83.0,60.0,57.7399757,27.0,0.125711568
12.0,9.285714286,7.535641548,1098.0,7.396398385
0.0,0.0,20.0,1.0,0.094396528
42.0,37.28571429,18.9196996,149.0,0.348813154
1.0,1.0,-25.57377049,8.0,0.118831547
0.0,0.571428571,-10.0,10.0,0.203949066
17.0,10.57142857,61.03238866,1.0,0.011258485
1.0,1.428571429,-1.492537313,14.0,0.313362236
5.0,3.0,15.01501502,0.0,0.0
23.0,26.71428571,-19.82182628,33.0,0.257772445
151.0,157.1428571,0.779672425,23.0,0.053843641
2.0,1.285714286,-21.33757962,24.0,0.1957753
9.0,9.142857143,9.184549356,0.0,0.0
6.0,6.571428571,-10.91160221,25.0,0.081024544
1.0,0.142857143,2.816901408,13.0,0.967109355
2.0,1.571428571,-22.72143774,128.0,0.414845667
31.0,41.0,-8.731483413,47.0,0.14856563
1.0,1.857142857,12.4497992,70.0,0.919251262
35.0,31.0,3.604074171,44.0,0.139082718
4.0,2.142857143,-4.618117229,53.0,0.863553919
2.0,2.0,-4.935622318,0.0,0.0
3.0,1.142857143,46.57534247,0.0,0.0
0.0,0.0,-22.22222222,2.0,0.28338687
0.0,0.0,-23.07692308,0.0,0.0
3.0,4.857142857,-12.21864952,0.0,0.0
15.0,9.285714286,15.46463245,31.0,0.159353858
1.0,2.142857143,-4.115226337,1.0,0.047691061
0.0,0.714285714,-34.28571429,0.0,0.0
29.0,29.71428571,-9.581022797,21.0,0.107949388
13.0,12.28571429,-2.421052632,7.0,0.017716037
16.0,21.0,16.92529773,3.0,0.025664936
2.0,1.857142857,8.092485549,6.0,0.310172415
0.0,0.285714286,-6.358381503,35.0,1.095909627
39.0,36.28571429,-2.365977838,13.0,0.090584507
6.0,7.285714286,14.43661972,2.0,0.111597988
5.0,2.571428571,-20.0,417.0,6.050051774
1.0,4.142857143,-5.502063274,10.0,0.112584847
7.0,13.57142857,-8.087706686,108.0,0.205549599
11.0,13.85714286,35.89647412,4.0,0.031245145
81.0,83.71428571,-4.461759889,10684.0,3.217985568
4.0,2.285714286,-26.342711,194.0,2.665304888
0.0,0.428571429,18.33333333,0.0,0.0
1.0,0.857142857,8.29015544,32.0,0.65263701
4.0,4.142857143,1.714285714,0.0,0.0
7.0,4.857142857,13.53637902,0.0,0.0
3.0,4.142857143,-1.6,7.0,0.115785156
1.0,0.571428571,85.33333333,2.0,0.064931776
1.0,0.571428571,36.14457831,13.0,0.279642419
0.0,0.285714286,15.17241379,62.0,2.083229032
8.0,7.0,58.24847251,1.0,0.017174948
1.0,1.142857143,-1.025641026,8.0,0.063132205
3.0,4.857142857,-1.923076923,5.0,0.238455306
2.0,2.142857143,15.40880503,26.0,0.222429443
36.0,32.28571429,4.994594595,161.0,0.749613425
1.0,1.857142857,-11.76470588,15.0,0.122359562
21.0,18.42857143,-1.955475331,57.0,0.110131535
89.0,78.28571429,5.658252792,211.0,0.315357747
0.0,1.0,-13.18681319,0.0,0.0
4.0,3.285714286,-10.35781544,366.0,3.489674568
2.0,0.857142857,-24.05063291,20.0,0.474187935
22.0,20.14285714,-9.666033125,62.0,0.620815938
36.0,37.42857143,-13.62355152,44.0,0.103005227
0.0,0.428571429,-23.1884058,5.0,0.683484953
3.0,1.714285714,-3.543307087,49.0,0.841572442
5.0,5.714285714,-19.74637681,103.0,0.355222868
3.0,2.0,38.49206349,808.0,20.41965938
20.0,16.57142857,-7.560232623,2379.0,3.555621238
0.0,1.285714286,-5.454545455,5.0,0.238455306
0.0,0.285714286,3.636363636,3.0,0.410090972
1.0,0.857142857,-14.70588235,21.0,0.530708969
1.0,0.714285714,-16.54676259,3.0,0.518350471
5.0,2.571428571,-13.02211302,16.0,0.283706455
1.0,1.714285714,2.040816327,0.0,0.0
6.0,8.714285714,-4.69858156,1.0,0.017174948
5.0,5.428571429,-3.169572108,0.0,0.0
27.0,27.42857143,8.990495762,7.0,0.057101129
551.0,611.2857143,-6.024283749,212.0,0.063853701
1.0,1.0,4.166666667,1.0,0.113037905
0.0,0.428571429,48.57142857,1.0,0.113037905
15.0,12.42857143,2.410640067,14.0,0.114202258
1.0,2.571428571,0.961538462,13.0,0.225743983
1.0,1.428571429,-36.25304136,34.0,1.757643682
2.0,2.714285714,-8.796296296,43.0,0.304097107
2.0,1.285714286,34.48275862,159.0,7.582878718
4.0,7.142857143,17.86711334,841.0,3.915682551
1.0,2.571428571,72.78481013,45.0,1.007235758
16.0,12.42857143,4.405444126,12.0,0.135101816
1.0,0.714285714,0.0,3.0,0.410090972
3.0,1.142857143,23.76237624,13.0,0.188610727
0.0,0.571428571,18.11023622,2.0,0.111597988
1.0,2.714285714,-13.17073171,23.0,0.187617995
6.0,4.428571429,-11.51832461,6.0,0.194795329
24.0,19.28571429,-5.387029289,28.0,0.198016721
0.0,0.571428571,11.9266055,28.0,1.977579894
1.0,0.285714286,27.36842105,3.0,0.143073183
9.0,9.0,-3.167701863,2.0,0.02747737
15.0,18.85714286,-20.08464794,31.0,0.460472245
5.0,3.571428571,6.288343558,205.0,1.428447995
4.0,5.857142857,104.8022599,2.0,0.038844651
13.0,10.85714286,-10.91035441,16.0,0.150695701
3.0,2.0,4.054054054,45.0,0.658937669
0.0,0.0,-18.96551724,0.0,0.0
0.0,0.428571429,-16.27906977,22.0,2.48683391
3.0,1.428571429,35.15151515,0.0,0.0
0.0,0.428571429,3.977272727,0.0,0.0
0.0,1.571428571,5.434782609,0.0,0.0
0.0,0.285714286,-6.086956522,6.0,0.441270241
1.0,0.428571429,-8.888888889,23.0,0.44671349
10.0,7.142857143,30.06833713,35.0,0.410051222
0.0,0.428571429,-5.511811024,0.0,0.0
11.0,16.57142857,-16.12969005,14.0,0.1197697
0.0,0.142857143,47.14285714,40.0,2.941801603
1.0,1.428571429,45.6,9.0,0.183554159
0.0,1.285714286,-14.08450704,20.0,0.190692599
8.0,8.428571429,12.28632479,18.0,0.125424702
65.0,94.28571429,-11.41649049,44.0,0.22617967
2.0,2.857142857,-23.6,1.0,0.016540737
12.0,12.57142857,-17.28531856,20.0,0.297078868
5.0,5.857142857,-3.556771546,10.0,0.0953463
3.0,3.0,11.3960114,57.0,0.74853317
0.0,0.0,-66.66666667,0.0,0.0
2.0,1.428571429,-7.929515419,18.0,0.146831475
2.0,1.285714286,1.183431953,2.0,0.035463307
4.0,5.0,-2.643171806,9.0,0.302404214
12.0,9.0,15.13994911,20.0,0.560964657
7.0,6.0,-15.71709234,4.0,0.03813852
2.0,0.571428571,0.0,0.0,0.0
19.0,22.85714286,9.245578688,2766.0,5.344277651
1.0,1.142857143,-16.88311688,0.0,0.0
7.0,8.0,3.679852806,0.0,0.0
13.0,7.428571429,-3.001876173,11.0,0.076648429
0.0,0.0,-25.0,0.0,0.0
1.0,0.285714286,-35.51401869,6.0,0.310172415
1.0,1.0,10.9375,3.0,0.425080305
158.0,148.5714286,-2.886788957,2292.0,0.690342842
3.0,0.857142857,-6.666666667,114.0,6.361085335
2.0,4.0,-15.74264203,36.0,0.185056093
36.0,41.71428571,-17.91019293,51.0,0.343548559
21.0,17.85714286,18.771777,52.0,0.164370485
0.0,0.428571429,41.53846154,2.0,0.188793055
34.0,34.71428571,6.318299225,194.0,0.289949777
4.0,2.571428571,20.26726058,201.0,1.570068526
12.0,15.85714286,8.434343434,4.0,0.058572237
15.0,25.14285714,3.431372549,10.0,0.025308624
0.0,0.0,-22.58064516,0.0,0.0
642.0,621.8571429,15.58940931,1810.0,0.545166031
3.0,2.0,-34.98233216,24.0,0.489477758
20.0,21.0,73.36769759,95.0,1.391090636
0.0,0.428571429,1.333333333,13.0,0.193101264
3.0,2.142857143,4.605263158,211.0,2.472023084
4.0,2.285714286,-16.46341463,0.0,0.0
2.0,2.857142857,-30.33333333,17.0,0.199167737
12.0,8.142857143,12.10485736,1038.0,8.108115075
