jurisdiction,collection_date,number_hospitals_reporting_today,total_hospitals,admissions_all_covid_confirmed,admissions_70_covid_confirmed,admissions_30_49_covid_confirmed,admissions_50_69_covid_confirmed,admissions_50_59_covid_confirmed,admissions_30_39_covid_confirmed,admissions_40_49_covid_confirmed,admissions_18_29_covid_confirmed,admissions_20_29_covid_confirmed,admissions_0_17_covid_confirmed,average_admissions_all_covid_confirmed,average_admissions_18_29_covid_confirmed,average_admissions_40_49_covid_confirmed,average_admissions_60_69_covid_confirmed,average_admissions_30_39_covid_confirmed,average_admissions_30_49_covid_confirmed,average_admissions_50_69_covid_confirmed,average_admissions_20_29_covid_confirmed,average_admissions_0_17_covid_confirmed,average_admissions_70_covid_confirmed,average_admissions_50_59_covid_confirmed,admissions_60_69_covid_confirmed,average_admissions_60_69_covid_confirmed_per_100k,average_admissions_0_17_covid_confirmed_per_100k,average_admissions_50_59_covid_confirmed_per_100k,average_admissions_all_covid_confirmed_per_100k,average_admissions_30_39_covid_confirmed_per_100k,average_admissions_40_49_covid_confirmed_per_100k,average_admissions_70_covid_confirmed_per_100k,average_admissions_50_69_covid_confirmed_per_100k,average_admissions_20_29_covid_confirmed_per_100k,average_admissions_30_49_covid_confirmed_per_100k,average_admissions_18_29_covid_confirmed_per_100k,total_admissions_all_covid_confirmed_past_7days_per_100k,percent_change_total_admissions_all_covid_confirmed_past_7days_per_100k,total_patients_hospitalized_covid_confirmed,average_total_patients_hospitalized_covid_confirmed,total_adult_patients_hospitalized_covid_confirmed,total_pediatric_patients_hospitalized_covid_confirmed,inpatient_beds,average_inpatient_beds,inpatient_adult_beds,inpatient_pediatric_beds,inpatient_beds_used,average_inpatient_beds_occupied,inpatient_adult_beds_used,inpatient_pediatric_beds_used,total_icu_beds,total_staffed_adult_icu_beds,total_staffed_pediatric_icu_beds,staff_icu_adult_patients_covid_confirmed,staff_icu_pediatric_patients_covid_confirmed,icu_beds_used,staff_adult_icu_beds_occupied,staff_pediatric_icu_beds_occupied,staff_icu_patients_covid_confirmed,percent_inpatient_beds_occupied,percent_adult_inpatient_beds_occupied,percent_pediatric_inpatient_beds_occupied,percent_inpatient_beds_covid,percent_adult_inpatient_beds_covid,percent_pediatric_inpatient_beds_covid,percent_staff_icu_beds_occupied,percent_staff_adult_icu_beds_occupied,percent_staff_pediatric_icu_beds_occupied,percent_staff_icu_beds_covid,percent_staff_adult_icu_beds_covid,percent_staff_pediatric_icu_beds_covid,average_percent_inpatient_beds_occupied,absolute_change_average_percent_inpatient_beds_occupied,average_percent_adult_inpatient_beds_occupied,average_percent_pediatric_inpatient_beds_occupied,average_percent_inpatient_beds_covid,average_percent_adult_inpatient_beds_covid,average_percent_pediatric_inpatient_beds_covid,average_percent_staff_icu_beds_occupied,absolute_change_average_percent_staff_icu_beds_occupied,average_percent_staff_adult_icu_beds_occupied,average_percent_staff_pediatric_icu_beds_occupied,average_percent_staff_icu_beds_covid,average_percent_staff_adult_icu_beds_covid,average_percent_staff_pediatric_icu_beds_covid,total_admissions_all_covid_confirmed_past_7days,percent_change_total_admissions_all_covid_confirmed_past_7days,absolute_change_average_percent_inpatient_beds_covid,absolute_change_average_percent_staff_icu_beds_covid,total_admissions_all_influenza_confirmed_past_7days,percent_change_total_admissions_all_influenza_confirmed_past_7days,total_admissions_all_influenza_confirmed_past_7days_per_100k,percent_change_total_admissions_all_influenza_confirmed_past_7days_per_100k,total_patients_hospitalized_influenza_confirmed,percent_inpatient_beds_influenza,average_percent_inpatient_beds_influenza,absolute_change_average_percent_inpatient_beds_influenza,icu_patients_influenza_confirmed,percent_staff_icu_beds_influenza,average_percent_staff_icu_beds_influenza,absolute_change_average_percent_staff_icu_beds_influenza,absolute_change_average_percent_adult_inpatient_beds_occupied,absolute_change_average_percent_pediatric_inpatient_beds_occupied,absolute_change_average_percent_staff_adult_icu_beds_occupied,absolute_change_average_percent_staff_pediatric_icu_beds_occupied,admissions_00_04_covid_confirmed,admissions_05_11_covid_confirmed,admissions_12_17_covid_confirmed,average_admissions_00_04_covid_confirmed,average_admissions_05_11_covid_confirmed,average_admissions_12_17_covid_confirmed,average_admissions_00_04_covid_confirmed_per_100k,average_admissions_05_11_covid_confirmed_per_100k,average_admissions_12_17_covid_confirmed_per_100k,state,peak_flu_season,is_holiday?,day_of_week,day_of_month,month,quarter,year,day_of_year_sin,day_of_year_cos,month_sin,month_cos,day_of_month_sin,day_of_month_cos,day_of_week_sin,day_of_week_cos,season,is_weekend,jurisdiction_target_encoded,proportion_inpatient_beds,proportion_prevalent_inpatient_beds,proportion_inpatient_beds_covid_vs_normal,year_sin,year_cos
CA,19-09-2023,351.0,371.0,401.0,227.0,43.0,76.0,31.0,30.0,13.0,25.0,22.0,11.0,383.4285714,20.57142857,23.28571429,61.85714286,23.85714286,47.14285714,91.28571429,18.42857143,11.71428571,200.5714286,29.42857143,45.0,1.484192663,0.131700489,0.591754714,0.970404959,0.415734831,0.464141311,5.080017329,0.998658594,0.32092906,0.438314238,0.3037264,6.792834713,-3.314121037,1952.0,1982.142857,1865.0,75.0,61432.0,61204.14286,55564.0,4274.0,47399.0,47086.71429,43394.0,2741.0,9877.0,6551.0,1308.0,221.0,17.0,6481.0,4492.0,851.0,238.0,77.15685636,78.09732921,64.13196069,3.17749707,3.356489814,1.754796444,65.61709021,68.56968402,65.06116208,2.409638554,3.373530759,1.29969419,76.92753791,0.253408207,78.05624885,64.60064604,3.238359801,3.436131728,1.575490635,66.65814729,0.366145116,69.75371025,66.32483986,2.369312991,3.320785477,1.255811377,2684,-3.314121037,-0.102903001,0.045798242,42.0,5.0,0.106296221,5.0,58.0,0.094413335,0.08170216,0.008871872,4.0,0.040498127,0.040610941,0.005733751,0.269240432,0.275198798,-0.074596519,1.422465865,7.0,2.0,2.0,6.428571429,1.571428571,2.857142857,0.269686969,0.04512692,0.094336147,California,0,0,1,19,9,3,2023,-0.979613692,-0.200890555,-1.0,-1.84e-16,-0.651372483,-0.758758123,0.781831482,0.623489802,3,0,514.4160052883487,0.0065275426487823,0.0317749706993098,0.0411823034258209,-0.5877852522922953,-0.8090169943750767
CA,20-09-2023,351.0,371.0,364.0,172.0,49.0,104.0,42.0,23.0,26.0,15.0,13.0,9.0,379.1428571,20.57142857,24.28571429,61.42857143,23.85714286,48.14285714,92.57142857,18.42857143,11.42857143,193.7142857,31.14285714,62.0,1.473909573,0.128488282,0.626225862,0.959558406,0.415734831,0.48407376,4.906341522,1.012724208,0.32092906,0.447611812,0.3037264,6.716908841,-3.032517355,1909.0,1958.428571,1830.0,67.0,61159.0,61164.0,55289.0,4284.0,47909.0,47044.0,44004.0,2880.0,9908.0,6575.0,1315.0,211.0,14.0,6721.0,4680.0,885.0,225.0,78.33515918,79.58906835,67.22689076,3.121372161,3.309880808,1.563958917,67.83407348,71.17870722,67.30038023,2.270892208,3.209125475,1.064638783,76.90919755,0.067706375,78.0417251,64.78573633,3.201801732,3.395415446,1.586585024,66.69818065,0.158664753,69.70177876,66.42256358,2.359947792,3.318049948,1.213685972,2654,-3.032517355,-0.128882879,0.014253391,42.0,5.0,0.106296221,5.0,61.0,0.099740022,0.08479002,0.011563205,5.0,0.050464271,0.040564071,0.002778718,0.08955854,0.27099574,-0.427733597,1.35422262,6.0,2.0,1.0,6.857142857,1.428571429,2.571428571,0.2876661,0.041024473,0.084902533,California,0,0,2,20,9,3,2023,-0.982926552,-0.183998352,-1.0,-1.84e-16,-0.790775737,-0.612105983,0.974927912,-0.222520934,3,0,514.4160052883487,0.0059516996680782,0.0312137216108831,0.039846375416531,-0.5877852522922953,-0.8090169943750767
CA,21-09-2023,349.0,371.0,337.0,171.0,46.0,72.0,21.0,24.0,22.0,20.0,19.0,14.0,367.8571429,20.85714286,23.71428571,58.42857143,24.42857143,48.14285714,87.42857143,18.57142857,12.28571429,186.7142857,29.0,51.0,1.401927942,0.138124903,0.583136927,0.930995816,0.425692552,0.472683789,4.72904747,0.956461752,0.323416882,0.447611812,0.307944822,6.516970711,-5.330882353,1838.0,1929.857143,1763.0,62.0,61467.0,61181.14286,55621.0,4289.0,47248.0,46913.14286,43561.0,2732.0,9891.0,6566.0,1324.0,214.0,13.0,6562.0,4573.0,840.0,227.0,76.86726211,78.31754194,63.69783166,2.990222396,3.169666133,1.445558405,66.34314023,69.64666464,63.44410876,2.295015671,3.259214133,0.981873112,76.6744112,-0.30963247,77.82618701,64.35389205,3.154392669,3.341197515,1.577897208,66.35253541,-0.451223561,69.32102944,65.83697903,2.352217288,3.320225659,1.150025257,2575,-5.330882353,-0.164763874,0.004941098,45.0,15.38461538,0.113888809,15.38461538,54.0,0.087852018,0.085464073,0.011324195,6.0,0.060661207,0.041997417,0.001317291,-0.291584307,-0.304917701,-1.075548465,0.499009392,9.0,3.0,1.0,7.571428571,1.571428571,2.428571429,0.317631319,0.04512692,0.080185725,California,0,0,3,21,9,3,2023,-0.98594815,-0.167051626,-1.0,-1.84e-16,-0.89780454,-0.440394152,0.433883739,-0.900968868,3,0,514.4160052883487,0.0054826166886296,0.0299022239575707,0.0389011175098298,-0.5877852522922953,-0.8090169943750767
CA,22-09-2023,349.0,371.0,374.0,184.0,64.0,92.0,41.0,36.0,28.0,16.0,14.0,10.0,364.0,19.57142857,24.42857143,55.28571429,24.28571429,48.71428571,85.85714286,17.28571429,11.0,187.4285714,30.57142857,51.0,1.326518615,0.123669972,0.614735479,0.921233918,0.423203122,0.486921252,4.7471387,0.939270446,0.301026483,0.452924712,0.288961922,6.448637425,-6.769118185,1858.0,1906.571429,1779.0,68.0,61363.0,61163.42857,55511.0,4264.0,47452.0,46835.28571,43534.0,2759.0,9817.0,6497.0,1313.0,212.0,13.0,6655.0,4613.0,863.0,225.0,77.32998713,78.42409613,64.70450281,3.027883252,3.204770226,1.594746717,67.79056738,71.00200092,65.72734196,2.291942549,3.263044482,0.99009901,76.57006607,-0.537048853,77.71023992,64.11578265,3.117394041,3.302460939,1.569177656,66.37997347,-0.501460822,69.32535945,65.47128357,2.330923265,3.296703868,1.109824635,2548,-6.769118185,-0.200762725,-0.038189573,46.0,15.0,0.116419671,15.0,46.0,0.07496374,0.085020996,0.010677448,6.0,0.061118468,0.044940836,0.004258366,-0.541080184,-0.56888648,-1.091074772,-0.394029179,8.0,0.0,1.0,6.714285714,1.428571429,2.0,0.281673056,0.041024473,0.066035303,California,1,0,4,22,9,3,2023,-0.98867759,-0.150055398,-1.0,-1.84e-16,-0.968077119,-0.250652532,-0.433883739,-0.900968868,3,0,514.4160052883487,0.0060948780209572,0.0302788325212261,0.039155356988613,-0.5877852522922953,-0.8090169943750767
CA,23-09-2023,349.0,371.0,325.0,170.0,43.0,78.0,29.0,25.0,18.0,11.0,9.0,11.0,361.4285714,18.28571429,23.14285714,53.57142857,25.57142857,48.71428571,85.14285714,16.14285714,11.28571429,186.4285714,31.57142857,49.0,1.285386255,0.126882179,0.634843649,0.914725986,0.445607993,0.461293818,4.721810978,0.931456216,0.281123906,0.452924712,0.269979022,6.403081902,-4.672192916,1800.0,1888.857143,1726.0,63.0,60421.0,61046.57143,54531.0,4246.0,45780.0,46702.28571,41947.0,2742.0,9724.0,6437.0,1308.0,210.0,14.0,6506.0,4475.0,852.0,224.0,75.76835868,76.92321799,64.57842675,2.979096672,3.165172104,1.483749411,66.90662279,69.51996272,65.13761468,2.303578774,3.262389312,1.070336391,76.49746648,-0.612759504,77.6678215,64.07840429,3.094152318,3.278721491,1.556037705,66.38274601,-0.552213852,69.32585406,65.26012321,2.337181378,3.306669143,1.109941445,2530,-4.672192916,-0.202149167,-0.027411775,46.0,12.19512195,0.116419671,12.19512195,49.0,0.081097632,0.08727525,0.013765993,6.0,0.061703003,0.049393056,0.008751827,-0.552493418,-0.735258628,-1.04745861,-0.730887846,6.0,2.0,2.0,6.857142857,1.571428571,2.0,0.2876661,0.04512692,0.066035303,California,0,0,5,23,9,3,2023,-0.991114064,-0.133014707,-1.0,-1.84e-16,-0.998716507,-0.050649169,-0.974927912,-0.222520934,3,1,514.4160052883487,0.0053789245461015,0.0297909667168699,0.0393184796912641,-0.5877852522922953,-0.8090169943750767
CA,24-09-2023,349.0,371.0,292.0,163.0,33.0,69.0,25.0,19.0,14.0,9.0,9.0,6.0,350.1428571,16.14285714,21.71428571,51.28571429,25.14285714,46.85714286,82.71428571,14.0,11.14285714,181.2857143,31.42857143,44.0,1.230543108,0.125276075,0.631971054,0.886163396,0.438139703,0.432818891,4.591554124,0.904887834,0.243806573,0.435657788,0.238340856,6.203143771,-8.167853129,1786.0,1864.285714,1720.0,61.0,59677.0,60896.14286,54043.0,4252.0,44556.0,46571.14286,41058.0,2657.0,9671.0,6370.0,1309.0,206.0,12.0,6383.0,4378.0,850.0,218.0,74.66193006,75.97283645,62.48824083,2.992777787,3.182650852,1.434619003,66.00144763,68.72841444,64.93506494,2.254161927,3.233908948,0.916730328,76.46646042,-0.581332042,77.69285302,64.06193151,3.06110533,3.243545409,1.554727994,66.52070271,-0.267056159,69.51392862,65.11406866,2.320666643,3.291800279,1.056361019,2451,-8.167853129,-0.215739131,-0.029138313,44.0,2.325581395,0.111357946,2.325581395,50.0,0.083784373,0.087718017,0.012805863,6.0,0.062041154,0.053878433,0.014675626,-0.443558354,-0.675725277,-0.613219596,-1.077284402,3.0,0.0,2.0,6.428571429,1.571428571,2.285714286,0.269686969,0.04512692,0.075468918,California,0,0,6,24,9,3,2023,-0.993256849,-0.1159346,-1.0,-1.84e-16,-0.988468324,0.151427778,-0.781831482,0.623489802,3,1,514.4160052883487,0.0048930073562679,0.0299277778708715,0.0400843881827718,-0.5877852522922953,-0.8090169943750767
CA,25-09-2023,350.0,371.0,309.0,168.0,33.0,69.0,17.0,18.0,15.0,13.0,12.0,8.0,343.1428571,15.57142857,19.42857143,50.57142857,25.0,44.42857143,80.0,14.0,9.857142857,179.2857143,29.42857143,52.0,1.213404625,0.110821143,0.591754714,0.868447359,0.435650273,0.387259008,4.54089868,0.87519376,0.243806573,0.413077963,0.229904011,6.079131513,-10.87198516,1773.0,1845.142857,1704.0,71.0,60278.0,60828.14286,54657.0,4237.0,45199.0,46506.14286,41712.0,2660.0,9769.0,6436.0,1318.0,211.0,11.0,6401.0,4430.0,836.0,222.0,74.98423969,76.31593392,62.78026906,2.941371645,3.117624458,1.675713949,65.52359505,68.83157241,63.42943854,2.272494626,3.27843381,0.834597876,76.44339903,-0.544704893,77.66286057,64.2297318,3.032888712,3.215179199,1.564734692,66.57379097,-0.167513003,69.63957234,65.00501588,2.299674901,3.268520988,1.022567099,2402,-10.87198516,-0.234290973,-0.063673465,44.0,-2.222222222,0.111357946,-2.222222222,52.0,0.086266963,0.086874012,0.00819528,6.0,0.061418774,0.056843572,0.019114478,-0.46936765,-0.418068438,-0.361732052,-1.366031591,7.0,1.0,0.0,6.571428571,1.428571429,1.285714286,0.275680013,0.041024473,0.042451266,California,0,0,0,25,9,3,2023,-0.995105311,-0.098820139,-1.0,-1.84e-16,-0.937752132,0.347305253,0.0,1.0,3,0,514.4160052883487,0.0051262483824944,0.0294137164471283,0.0392265315639689,-0.5877852522922953,-0.8090169943750767
CA,26-09-2023,349.0,371.0,325.0,185.0,37.0,70.0,21.0,22.0,15.0,15.0,13.0,12.0,332.2857143,14.14285714,19.71428571,51.14285714,23.85714286,43.57142857,79.14285714,12.71428571,10.0,173.2857143,28.0,49.0,1.227115412,0.112427247,0.563028757,0.840969424,0.415734831,0.392953993,4.38893235,0.865816684,0.221416173,0.405108614,0.2088119,5.88678597,-13.33830104,1767.0,1818.714286,1697.0,66.0,61252.0,60802.42857,55301.0,4250.0,47210.0,46479.14286,43258.0,2818.0,9831.0,6471.0,1315.0,208.0,11.0,6554.0,4568.0,850.0,219.0,77.07503428,78.22281695,66.30588235,2.884803762,3.068660603,1.552941176,66.66666667,70.59187143,64.63878327,2.227647238,3.214340906,0.836501901,76.43171016,-0.49582775,77.68078739,64.54029203,2.991075382,3.174060741,1.535898225,66.72373046,0.065583174,69.92845625,64.94467605,2.273676142,3.245779581,0.956396772,2326,-13.33830104,-0.247284419,-0.095636849,48.0,14.28571429,0.121481396,14.28571429,56.0,0.091425586,0.086447191,0.004745031,6.0,0.061031431,0.059776901,0.019165961,-0.375461466,-0.060354006,0.174746006,-1.380163806,9.0,1.0,2.0,6.857142857,1.285714286,1.285714286,0.2876661,0.036922026,0.042451266,California,1,0,1,26,9,3,2023,-0.996658902,-0.081676395,-1.0,-1.84e-16,-0.848644257,0.52896401,0.781831482,0.623489802,3,0,514.4160052883487,0.0053059491934957,0.0288480376150982,0.0374285109172967,-0.5877852522922953,-0.8090169943750767
CA,27-09-2023,352.0,371.0,331.0,181.0,43.0,78.0,28.0,24.0,19.0,11.0,9.0,8.0,327.5714286,13.57142857,18.71428571,49.42857143,24.0,42.71428571,75.42857143,12.14285714,9.857142857,174.5714286,26.0,50.0,1.185983051,0.110821143,0.522812417,0.829038216,0.418224262,0.373021544,4.421496564,0.825182688,0.211464885,0.397139264,0.200375056,5.80326751,-13.60211002,1748.0,1795.714286,1676.0,65.0,61289.0,60821.0,55509.0,4219.0,47749.0,46456.28571,43823.0,2796.0,9759.0,6477.0,1284.0,201.0,11.0,6518.0,4598.0,833.0,212.0,77.90794433,78.94755805,66.27162835,2.852061544,3.019330199,1.540649443,66.78963009,70.9896557,64.87538941,2.172353725,3.10328856,0.856697819,76.37067947,-0.538518087,77.58914306,64.40382597,2.952602437,3.132553511,1.532568301,66.57452426,-0.123656393,69.90144889,64.59824879,2.259599216,3.230660021,0.92669092,2293,-13.60211002,-0.249199295,-0.100348577,48.0,14.28571429,0.121481396,14.28571429,56.0,0.091370393,0.085251529,0.000461509,7.0,0.071728661,0.062814671,0.0222506,-0.452582038,-0.381910357,0.199670137,-1.824314784,6.0,0.0,2.0,6.857142857,1.0,1.428571429,0.2876661,0.028717131,0.047168074,California,1,0,2,27,9,3,2023,-0.997917161,-0.064508449,-1.0,-1.84e-16,-0.724792787,0.688966919,0.974927912,-0.222520934,3,0,514.4160052883487,0.0054006428559774,0.0285206154448596,0.036608096498084,-0.5877852522922953,-0.8090169943750767
CA,28-09-2023,350.0,371.0,302.0,149.0,35.0,79.0,26.0,22.0,13.0,14.0,14.0,12.0,322.5714286,12.71428571,17.42857143,49.71428571,23.71428571,41.14285714,76.42857143,11.42857143,9.571428571,171.4285714,26.71428571,53.0,1.192838445,0.107608936,0.537175396,0.816383904,0.413245401,0.34739411,4.341895153,0.83612261,0.199025774,0.382528789,0.187719789,5.714687326,-12.31067961,1683.0,1773.571429,1608.0,69.0,61592.0,60838.85714,55699.0,4305.0,48008.0,46564.85714,44008.0,2851.0,9919.0,6575.0,1321.0,200.0,15.0,6759.0,4723.0,879.0,215.0,77.94518769,79.01039516,66.2253194,2.732497727,2.886945906,1.602787456,68.14194979,71.83269962,66.54049962,2.167557213,3.041825095,1.135503407,76.52466884,-0.149742359,77.68812209,64.76489565,2.915784627,3.092164907,1.555029594,66.83149706,0.478961648,70.21373961,65.04059035,2.241390865,3.199604445,0.948638105,2258,-12.31067961,-0.238608042,-0.110826423,44.0,-2.222222222,0.111357946,-2.222222222,50.0,0.081179374,0.084298294,-0.001165779,6.0,0.060489969,0.062790208,0.020792792,-0.138064923,0.411003596,0.892710164,-0.796388684,7.0,3.0,1.0,6.571428571,1.0,1.428571429,0.275680013,0.028717131,0.047168074,California,0,0,3,28,9,3,2023,-0.998879716,-0.047321388,-1.0,-1.84e-16,-0.571268215,0.820763441,0.433883739,-0.900968868,3,0,514.4160052883487,0.0049032341862579,0.0273249772697752,0.0350566572226057,-0.5877852522922953,-0.8090169943750767
CA,29-09-2023,350.0,371.0,294.0,171.0,39.0,63.0,26.0,20.0,19.0,8.0,7.0,3.0,311.1428571,11.57142857,16.14285714,47.71428571,21.42857143,37.57142857,72.28571429,10.42857143,8.571428571,169.5714286,24.57142857,37.0,1.144850691,0.096366212,0.49408646,0.787459762,0.373414519,0.321766676,4.294857955,0.790800076,0.181611019,0.349323165,0.1708461,5.512218333,-14.52119309,1636.0,1741.857143,1574.0,54.0,61549.0,60865.42857,55680.0,4258.0,47915.0,46631.0,43899.0,2818.0,9904.0,6558.0,1312.0,204.0,13.0,6732.0,4713.0,867.0,217.0,77.84854344,78.84159483,66.18130578,2.65804481,2.826867816,1.268201033,67.97253635,71.86642269,66.08231707,2.191033926,3.110704483,0.990853659,76.59874831,0.028682241,77.74776476,64.9758675,2.862950564,3.038178848,1.50838021,66.85749262,0.477519154,70.33722843,65.09130108,2.226975347,3.177841588,0.948745912,2178,-14.52119309,-0.254443477,-0.103947918,45.0,-2.173913043,0.113888809,-2.173913043,43.0,0.069863036,0.083569622,-0.001451373,5.0,0.050484653,0.061271092,0.016330256,0.037524844,0.860084854,1.011868984,-0.379982496,3.0,0.0,0.0,5.857142857,1.0,1.285714286,0.245714794,0.028717131,0.042451266,California,0,0,4,29,9,3,2023,-0.999546281,-0.030120305,-1.0,-1.84e-16,-0.394355855,0.918957812,-0.433883739,-0.900968868,3,0,514.4160052883487,0.0047766819932086,0.0265804480982631,0.0341437963068458,-0.5877852522922953,-0.8090169943750767
CA,30-09-2023,350.0,371.0,296.0,170.0,34.0,56.0,14.0,15.0,19.0,21.0,19.0,8.0,307.0,13.0,16.28571429,46.71428571,20.0,36.28571429,69.14285714,11.85714286,8.142857143,169.5714286,22.42857143,42.0,1.120856814,0.091547901,0.450997525,0.77697476,0.348520218,0.324614168,4.294857955,0.756417464,0.20648924,0.33736914,0.191938211,5.438823323,-15.05928854,1592.0,1712.142857,1526.0,56.0,61187.0,60974.85714,55276.0,4262.0,46590.0,46746.71429,42703.0,2711.0,9897.0,6518.0,1311.0,186.0,13.0,6653.0,4643.0,845.0,199.0,76.14362528,77.25414285,63.60863444,2.601859872,2.760691801,1.313937119,67.22239062,71.23350721,64.4546148,2.010710316,2.853636085,0.991609458,76.65235782,0.154891341,77.79503974,64.83732574,2.809059592,2.980395948,1.484121311,66.90260231,0.519856301,70.5820205,64.99372966,2.185136996,3.119448269,0.937499207,2149,-15.05928854,-0.285092726,-0.152044382,46.0,0.0,0.116419671,0.0,43.0,0.070276366,0.082023727,-0.005251522,4.0,0.040416288,0.058230133,0.008837076,0.12721824,0.758921453,1.256166436,-0.266393547,6.0,0.0,2.0,5.857142857,0.714285714,1.285714286,0.245714794,0.020512236,0.042451266,California,0,0,5,30,9,3,2023,-0.999916659,-0.012910296,-1.0,-1.84e-16,-0.20129852,0.979529941,-0.974927912,-0.222520934,3,1,514.4160052883487,0.0048376289081013,0.0260185987219507,0.0341704228349028,-0.5877852522922953,-0.8090169943750767
CA,01-10-2023,350.0,371.0,249.0,151.0,26.0,51.0,20.0,12.0,14.0,9.0,7.0,4.0,300.8571429,13.0,16.28571429,44.85714286,19.0,35.28571429,66.57142857,11.57142857,7.857142857,167.8571429,21.71428571,31.0,1.076296758,0.088335694,0.436634546,0.761428034,0.331094207,0.324614168,4.251439004,0.728286236,0.201513596,0.328071566,0.191938211,5.329996239,-14.07588739,1555.0,1679.142857,1495.0,44.0,60690.0,61119.57143,54745.0,4276.0,44939.0,46801.42857,41131.0,2636.0,9883.0,6478.0,1318.0,170.0,12.0,6396.0,4394.0,839.0,183.0,74.04679519,75.13197552,61.6463985,2.562201351,2.730842999,1.028999065,64.71719114,67.82957703,63.65705615,1.851664474,2.624266749,0.91047041,76.56448141,0.098020995,77.67491675,64.71706255,2.747548673,2.915851969,1.426175606,66.7191371,0.198434394,70.45361516,64.81115698,2.12763736,3.032356527,0.936604933,2106,-14.07588739,-0.313556657,-0.193029284,42.0,-4.545454545,0.106296221,-4.545454545,42.0,0.069204152,0.079940839,-0.007777179,4.0,0.04047354,0.055149045,0.001270612,-0.01793627,0.655131045,0.939686537,-0.302911678,2.0,1.0,1.0,5.714285714,0.857142857,1.142857143,0.23972175,0.024614684,0.037734459,California,0,0,6,1,10,4,2023,-0.99999074,0.004303538,-0.866025404,0.5,0.20129852,0.979529941,-0.781831482,0.623489802,3,1,514.4160052883487,0.0041028175976272,0.0256220135112868,0.0346024611115921,-0.5877852522922953,-0.8090169943750767
CA,02-10-2023,350.0,371.0,222.0,117.0,21.0,61.0,25.0,12.0,9.0,10.0,10.0,7.0,288.4285714,12.57142857,15.42857143,42.57142857,18.14285714,33.57142857,65.42857143,11.28571429,7.714285714,160.5714286,22.85714286,36.0,1.021453611,0.08672959,0.459615312,0.72997303,0.316157626,0.307529212,4.06690846,0.715783468,0.196537952,0.312132866,0.185610578,5.10981121,-15.9450458,1479.0,1637.142857,1434.0,46.0,60558.0,61159.57143,54907.0,4269.0,45222.0,46804.71429,41715.0,2608.0,9872.0,6491.0,1323.0,178.0,10.0,6356.0,4401.0,828.0,189.0,74.67551769,75.97391954,61.09159054,2.442286733,2.611688856,1.077535723,64.38411669,67.80157141,62.58503401,1.914505673,2.742258512,0.755857899,76.52037827,0.076979242,77.62605756,64.47582277,2.676250829,2.843575454,1.340721574,66.55635448,-0.017436487,70.30647216,64.69052776,2.076496081,2.955760056,0.925356365,2019,-15.9450458,-0.356637883,-0.223178821,41.0,-6.818181818,0.103765359,-6.818181818,42.0,0.069354999,0.077524844,-0.009349168,5.0,0.050648298,0.053610406,-0.003233166,-0.03680301,0.24609097,0.666899818,-0.314488123,4.0,1.0,2.0,5.285714286,0.857142857,1.428571429,0.221742619,0.024614684,0.047168074,California,0,0,0,2,10,4,2023,-0.999768502,0.021516097,-0.866025404,0.5,0.394355855,0.918957812,0.0,1.0,3,0,514.4160052883487,0.0036659070643019,0.0244228673337957,0.0327053204122219,-0.5877852522922953,-0.8090169943750767
CA,03-10-2023,350.0,371.0,319.0,160.0,33.0,98.0,36.0,18.0,15.0,16.0,13.0,9.0,287.5714286,12.71428571,15.42857143,44.42857143,17.57142857,33.0,69.42857143,11.28571429,7.285714286,157.0,25.0,62.0,1.066013668,0.08191128,0.502704247,0.727803719,0.306199906,0.307529212,3.976452311,0.759543156,0.196537952,0.306819966,0.187719789,5.094626035,-13.45657782,1612.0,1615.0,1548.0,47.0,61183.0,61149.71429,55318.0,4278.0,47024.0,46778.14286,43141.0,2740.0,9910.0,6584.0,1299.0,181.0,12.0,6542.0,4577.0,827.0,194.0,76.85795074,77.98727358,64.04862085,2.634718794,2.798365812,1.098644226,66.01412714,69.51701094,63.6643572,1.957618567,2.7490887,0.923787529,76.48936633,0.057656175,77.5924085,64.15335684,2.640524405,2.804961913,1.275822009,66.46313455,-0.260595913,70.15292066,64.55132404,2.037920556,2.889295455,0.93782574,2013,-13.45657782,-0.350550977,-0.235755586,38.0,-20.83333333,0.096172772,-20.83333333,42.0,0.068646519,0.074270691,-0.012176499,5.0,0.050454087,0.052099356,-0.007677545,-0.088378882,-0.386935196,0.224464403,-0.393352018,6.0,0.0,2.0,4.857142857,0.714285714,1.428571429,0.203763488,0.020512236,0.047168074,California,0,0,1,3,10,4,2023,-0.999250011,0.038722281,-0.866025404,0.5,0.571268215,0.820763441,0.781831482,0.623489802,3,0,514.4160052883487,0.0052138665969305,0.0263471879443636,0.0342803674653373,-0.5877852522922953,-0.8090169943750767
